883,1691.5,1488.5,1770,1074.5,418,459,256.5,151,82.5,68,60,46,26.5,17,NaN,1847.5,1648.5,1954.5,1269.5,519,620,353.5,206.5,107.5,82,65.5,47,25.5,17.5,NaN,NaN,518.5,891,497,321.5,623.5,466,328.5,177,128.5,92,60.5,31,19,NaN,NaN,NaN,266.5,300.5,310,782.5,657,517.5,317,274,231.5,163,78.5,40.5,NaN,NaN,NaN,NaN,114.5,219.5,531.5,507,452,319.5,350.5,360,273.5,132.5,64,NaN,NaN,NaN,NaN,NaN,310.5,1114,954,823.5,589.5,699.5,765.5,587,279,130.5,NaN,NaN,NaN,NaN,NaN,NaN,521,636,452,348,462,530,415.5,203.5,100.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,191.5,363,281,406,512.5,414.5,202,113.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,341,680,1323,1530.5,1348,721,333.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403,1160.5,1579.5,1362,713,331.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,847,1259,1161,577.5,253.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,628,546,287.5,160.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.5,63.5,39.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,26.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.5
920.5,1729.5,1527,1806,1119,440.5,478.5,266,155,86,70,61.5,47,27,17,NaN,1870.5,1669.5,1977.5,1303.5,533,636,358.5,211,109.5,84,67.5,48,26.5,17.5,NaN,NaN,532.5,919,510,324.5,626,463,327,178,130,93,62,30.5,17.5,NaN,NaN,NaN,266.5,300.5,308,767.5,643.5,512.5,316,273.5,235.5,166,79.5,41.5,NaN,NaN,NaN,NaN,114.5,216,508.5,490,440,314,352,368.5,280,134,67,NaN,NaN,NaN,NaN,NaN,305,1082,921,792.5,577.5,705,775.5,599,287,134,NaN,NaN,NaN,NaN,NaN,NaN,509.5,620.5,439,344.5,466,542,427.5,209,102.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190,359.5,282,413.5,527.5,427,208,114.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,346,691.5,1346.5,1552,1373.5,745.5,347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415.5,1187.5,1600.5,1385,734,343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,875.5,1294.5,1182.5,593,261.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,654,572,300,167.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119,68.5,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.5
923.5,1742,1538.5,1815.5,1124.5,437.5,461.5,252.5,144.5,84,82.5,84.5,67,36,21,NaN,1882,1682,1987.5,1311,530,616.5,345.5,199.5,107.5,92,84,61.5,33,21,NaN,NaN,556,948.5,528,333,624.5,463,326.5,181,138,108.5,73,37,21.5,NaN,NaN,NaN,297.5,331.5,327,777,640.5,508.5,329,329,316.5,234,112.5,56,NaN,NaN,NaN,NaN,112,202.5,437,411.5,375,313.5,474,586.5,470.5,227.5,108,NaN,NaN,NaN,NaN,NaN,278,935,749.5,650.5,578.5,990,1257,1049,522,241,NaN,NaN,NaN,NaN,NaN,NaN,419.5,506,336.5,338,676,921,765.5,376.5,179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133,297.5,296.5,630.5,905.5,760,373,190.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291.5,856,1775,2091,1905,1260.5,620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,619,1713.5,2149.5,1935,1258.5,618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1456.5,1929.5,1789.5,1042.5,476.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1173,1038,540,277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,204.5,112.5,63.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.5
895.5,1718.5,1516.5,1796,1099.5,426,452.5,248,144.5,83.5,84.5,87.5,68,37,21.5,NaN,1864,1670,1968,1297,520,608.5,339,197.5,106,92,85,64,34,20.5,NaN,NaN,543,934,522,332.5,623,461.5,323,181,140,108,74,36.5,21.5,NaN,NaN,NaN,297,334.5,329.5,790,648,514.5,334,333.5,323.5,241.5,116,58,NaN,NaN,NaN,NaN,113,206.5,452.5,425.5,383,322,493,611,489,238.5,114,NaN,NaN,NaN,NaN,NaN,285.5,953,771,663,595.5,1031,1299.5,1092,544.5,251,NaN,NaN,NaN,NaN,NaN,NaN,425.5,514,343,349,703.5,966,802,395,185.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.5,298,303.5,655,942,791.5,391.5,198.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.5,876.5,1812,2142,1951,1302,649.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641,1755,2195,1987.5,1302,643.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1507,1977.5,1835,1084,495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1220,1070,560,287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209.5,114.5,64.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
883.5,1709.5,1504.5,1782,1083,419.5,445,243,142,82,82.5,86,68,36,22,NaN,1855,1656,1960,1275,511,594.5,333.5,193.5,104,91,83.5,62,33.5,19.5,NaN,NaN,533,914,510,323.5,610.5,451.5,318,177.5,135,105.5,71,36.5,21,NaN,NaN,NaN,291,325.5,323.5,774,635,505,328.5,329.5,321,238,113.5,56.5,NaN,NaN,NaN,NaN,111,205.5,450.5,422,384,321.5,489.5,609,488,238,112.5,NaN,NaN,NaN,NaN,NaN,282.5,959.5,773.5,665.5,596,1027,1296.5,1089.5,542.5,250.5,NaN,NaN,NaN,NaN,NaN,NaN,426,511,342,349,703,960,797.5,393.5,186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.5,294,301,657,944.5,795,390,197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,287.5,871.5,1812,2146,1955,1303,647.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641.5,1756,2199,1985,1301.5,640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1509,1983,1832,1083.5,492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1209.5,1070.5,559,283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,207,112,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53,36.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
859.5,1684.5,1480,1760.5,1057,409.5,446,248.5,146.5,83.5,74,71,53.5,29.5,18.5,NaN,1821,1628.5,1930,1251.5,501,598.5,340,201,105.5,85,72,52,28,17.5,NaN,NaN,501.5,864.5,484,317,607,448,317.5,175,129,96.5,64.5,32.5,19.5,NaN,NaN,NaN,270.5,303,310.5,756.5,629.5,497.5,312,287.5,259,187,89.5,45,NaN,NaN,NaN,NaN,114.5,214.5,498.5,471,421.5,316,400,446.5,349.5,169,82.5,NaN,NaN,NaN,NaN,NaN,303,1042.5,870,749.5,584.5,819,973.5,777,375,175,NaN,NaN,NaN,NaN,NaN,NaN,483,579.5,408.5,348.5,552.5,692.5,559.5,274,132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170.5,333,293,506,685,565.5,275.5,145.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,332,771,1567,1819,1644.5,989,462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,513,1460.5,1864,1664,975.5,459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1154,1624.5,1491,788.5,350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.5,765.5,396,210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150,82,48.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,29.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31
843.5,1665.5,1463,1745,1042.5,405.5,444,249,147.5,83.5,71.5,67.5,50.5,29,18,NaN,1804,1616,1914.5,1233.5,497,596.5,340,202,106.5,84,70,50.5,28,17.5,NaN,NaN,485,846,476.5,309.5,601.5,447,316.5,174,128.5,95,62.5,32,19,NaN,NaN,NaN,265.5,300,307.5,756.5,632.5,498.5,310,278.5,247,177.5,85,43,NaN,NaN,NaN,NaN,115.5,215,508.5,483,431,317.5,380,415.5,320.5,156,75.5,NaN,NaN,NaN,NaN,NaN,305.5,1070.5,905,778,588,778.5,900.5,711.5,340.5,160,NaN,NaN,NaN,NaN,NaN,NaN,496.5,598.5,427,353,527,639.5,513.5,250.5,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179.5,343.5,291,477.5,634,519,252.5,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,341.5,750,1506.5,1734.5,1566,909.5,423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.5,1383,1783.5,1583,903.5,421.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1066,1528,1398.5,726,322.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815,697,364.5,194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137,76,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.5
850,1671.5,1466.5,1748.5,1045,405.5,442.5,247,147,82.5,72,67,51.5,28,17.5,NaN,1817.5,1617.5,1924,1240,497.5,598.5,340.5,202.5,106.5,84.5,70.5,51.5,27.5,18,NaN,NaN,495,863,482.5,315,606.5,451.5,319,174,129.5,96,64,32,19,NaN,NaN,NaN,269,302.5,309,762,634,500.5,312,283,250,180.5,85.5,44,NaN,NaN,NaN,NaN,114,215,504,477.5,427.5,315.5,385.5,424,329.5,159,77.5,NaN,NaN,NaN,NaN,NaN,304.5,1059.5,889,764,584.5,787,920,729,350.5,163.5,NaN,NaN,NaN,NaN,NaN,NaN,493,589,418,348.5,533,653.5,525.5,257.5,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176.5,339,289,483.5,649,532.5,261.5,137.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336.5,748.5,1521.5,1757.5,1586.5,933,433.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,492,1403.5,1805,1604.5,925.5,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1093.5,1555,1424.5,740,329.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,825,721.5,371.5,199.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141,79,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.5,28.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31
873,1702.5,1501.5,1782.5,1083.5,417,443.5,241.5,140.5,83,82,84.5,66.5,35.5,21.5,NaN,1837.5,1644,1942,1260,501.5,586.5,328.5,191.5,103.5,89,81.5,61,33.5,19,NaN,NaN,514.5,884.5,496.5,315,595,439,310,171.5,133,102.5,69.5,35,20.5,NaN,NaN,NaN,285,320.5,316.5,752,621.5,492,319.5,317.5,306,227.5,108.5,54.5,NaN,NaN,NaN,NaN,109,200.5,437.5,412,373.5,311,470.5,578.5,467,226,108.5,NaN,NaN,NaN,NaN,NaN,278,936.5,755,656,583,989.5,1251.5,1044.5,517.5,239,NaN,NaN,NaN,NaN,NaN,NaN,424.5,506,345.5,342.5,676,921,762.5,377.5,177.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137,295,295.5,629,902.5,760.5,373.5,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.5,850,1774.5,2099.5,1915,1263.5,617.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,622.5,1711,2147.5,1934.5,1257.5,611.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1458,1931,1787.5,1038.5,471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1173,1028.5,535.5,274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203,112,62.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
859,1690,1489,1769,1065.5,410,437.5,241,141,81.5,83.5,87,68,36.5,21,NaN,1814.5,1628.5,1929,1240.5,493.5,576.5,323.5,189.5,102.5,89,83.5,62,32.5,20,NaN,NaN,503.5,869.5,487.5,310.5,587,434,305.5,171,132,103,70,36,20.5,NaN,NaN,NaN,282.5,317.5,316,750.5,614,489.5,317.5,320.5,312.5,231,111,55,NaN,NaN,NaN,NaN,110,204.5,446,419,378,317,485.5,599.5,481,233.5,111,NaN,NaN,NaN,NaN,NaN,282.5,950.5,770,664.5,595,1016.5,1285.5,1084,542,247.5,NaN,NaN,NaN,NaN,NaN,NaN,429,511,346,350.5,699,953.5,793,391.5,184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,295.5,303.5,655,938.5,790,390.5,195.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,296.5,871,1810,2136,1948,1306.5,644.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,637,1753.5,2193.5,1973,1293.5,636.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1501,1974,1825,1076.5,490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1210,1068,558,281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,211,114.5,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
862,1700,1498.5,1775.5,1076,410.5,438,241.5,140.5,82,81.5,84,66,35.5,21.5,NaN,1837.5,1641,1946.5,1258,503.5,583,326.5,192,102.5,90,82,61,32.5,19,NaN,NaN,518,893.5,497,316.5,600,442.5,310.5,172,133.5,103.5,71,35.5,20.5,NaN,NaN,NaN,287,321.5,319.5,759.5,628,497,320.5,320,311.5,229.5,110,55,NaN,NaN,NaN,NaN,108.5,201.5,444,416.5,377.5,314.5,475.5,585,470,228.5,109,NaN,NaN,NaN,NaN,NaN,280,944.5,767,659,583.5,992.5,1260.5,1050.5,521,240.5,NaN,NaN,NaN,NaN,NaN,NaN,427,509.5,343,341,678,921,765.5,378,177.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.5,291.5,294.5,631.5,904.5,759,372,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290,847,1778.5,2102.5,1917,1264.5,618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,614.5,1715.5,2154,1936.5,1259.5,612.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1458.5,1933.5,1791.5,1040,472.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1167.5,1030.5,537,273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,202,110,62.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
836,1654.5,1446.5,1733,1028.5,400.5,447.5,254,149.5,80.5,60,48.5,35.5,21,14,NaN,1796,1604.5,1912,1225.5,489.5,599.5,343,204,103.5,74.5,56.5,39,22,15.5,NaN,NaN,476,824,461.5,297.5,583,437.5,308,165,116.5,81,53,26.5,16,NaN,NaN,NaN,249.5,281.5,293.5,749.5,631,493.5,293.5,235,186,128.5,62,32,NaN,NaN,NaN,NaN,116.5,224,559,535.5,468,306,286.5,259.5,186,90,46,NaN,NaN,NaN,NaN,NaN,320.5,1168,1020,874.5,574.5,553,520.5,377,177.5,84,NaN,NaN,NaN,NaN,NaN,NaN,555,677.5,491,342,359.5,354.5,263,129,65.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,211,375.5,261.5,291.5,324,250,123.5,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,357.5,568,938,1024,829,406.5,191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,288,714,1059,822,395,185.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,484.5,720,680,330,142.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,347.5,304.5,168.5,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76,46,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5
852,1663,1456.5,1742.5,1040.5,406,450.5,257.5,153,81,61,50,36.5,21,15,NaN,1800,1609,1913.5,1228.5,494,602,346,205,104.5,75.5,56.5,39.5,22,15,NaN,NaN,474,821,455,293.5,574.5,430.5,303,162.5,114.5,80.5,52,27,16.5,NaN,NaN,NaN,249,277,289.5,739.5,623,488.5,289,232,183,126,61,31.5,NaN,NaN,NaN,NaN,117,224.5,558.5,535.5,469.5,305.5,283,255.5,184.5,88.5,45.5,NaN,NaN,NaN,NaN,NaN,321.5,1170.5,1026.5,877.5,577.5,550,517.5,374,174,84,NaN,NaN,NaN,NaN,NaN,NaN,556,677.5,495,345.5,358,352,261,128,65.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,213,378,263.5,289,320,251,122.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,572.5,932,1000,819.5,401,187.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,288.5,707.5,1051,808.5,388.5,184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,478,711,667,324.5,142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,342.5,298.5,166,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.5,44.5,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5
835,1649,1443,1727,1021.5,398.5,444,252.5,150,81.5,61,48.5,36.5,21,14.5,NaN,1794.5,1599.5,1906,1229.5,491,600.5,345,204,105,75.5,56,39,22.5,15,NaN,NaN,479,833,459.5,298.5,583,438.5,308,165.5,116,82,52.5,28,17,NaN,NaN,NaN,252,281.5,293,749,631.5,494.5,293,236.5,187.5,128,62,33,NaN,NaN,NaN,NaN,116.5,223.5,554.5,535,468,307,287.5,261.5,190,91.5,46.5,NaN,NaN,NaN,NaN,NaN,319,1164.5,1023.5,872,576,559,533,387.5,181.5,86,NaN,NaN,NaN,NaN,NaN,NaN,554.5,674,492,344,364,361,270.5,132,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,212,376,263.5,296.5,333,259.5,127,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353,577.5,957.5,1042.5,856,419.5,196.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.5,741,1089.5,849.5,412,191.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,503,748,699.5,341,149.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,358,315,172.5,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.5,45,31.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5
855.5,1692,1487.5,1769.5,1064.5,411,437,240,140,81.5,82,84.5,66,36,21.5,NaN,1829.5,1638.5,1935,1253,499,585.5,327.5,192,103,89.5,80.5,61.5,32.5,19.5,NaN,NaN,511.5,881,491.5,314.5,597,441.5,310.5,172,133.5,103.5,70.5,35.5,20.5,NaN,NaN,NaN,286,321,318,760.5,624,494.5,321.5,321,309.5,230,110.5,55,NaN,NaN,NaN,NaN,109,200.5,441,416,374,313,476,588,472.5,229.5,109,NaN,NaN,NaN,NaN,NaN,278.5,939,758.5,657,584,1001,1268,1061,526.5,243,NaN,NaN,NaN,NaN,NaN,NaN,424,504,341,343,686,934.5,776,383.5,179.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,293.5,297,639.5,915.5,773,378,190.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294.5,855.5,1790.5,2111.5,1926,1277.5,630.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,627,1728,2163.5,1949.5,1271,622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1471,1943.5,1805,1051,478.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1183.5,1047,545.5,276.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205,112,62.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.5,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.5
850,1679.5,1478,1759,1053,405,431.5,236.5,138,81,81,84.5,65,35,21,NaN,1821.5,1629.5,1928,1244.5,495,579.5,324,190.5,102.5,89,81,60.5,33,19.5,NaN,NaN,509.5,877,491.5,317.5,598.5,441,311.5,173,132.5,103,71,36,20.5,NaN,NaN,NaN,286.5,321.5,320.5,762.5,631.5,498.5,321,319.5,311,230,110.5,55.5,NaN,NaN,NaN,NaN,109.5,202,443.5,415,377.5,315.5,475.5,590.5,472,228.5,109,NaN,NaN,NaN,NaN,NaN,280,943.5,762.5,661,585,1004,1266.5,1064,527.5,241.5,NaN,NaN,NaN,NaN,NaN,NaN,423,508,345,344.5,687.5,934.5,774.5,381.5,181.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,296.5,299.5,641,920.5,772.5,378.5,193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297.5,857,1787.5,2110,1926,1286,631.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,625.5,1727,2161,1948.5,1274,622.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1475,1944.5,1800.5,1051.5,479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1184.5,1049.5,543,275.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,204,112,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
849.5,1682.5,1478,1758.5,1054,404.5,432,237.5,139,81,81,83.5,65.5,36,21,NaN,1822,1630.5,1929,1248,496,579,324,190,102.5,88,81.5,61,33,20.5,NaN,NaN,508,878,494,315.5,590,441,310,172.5,133.5,104,70,35,21,NaN,NaN,NaN,285.5,322,321,765,628,494,320,320.5,309,229.5,110,54.5,NaN,NaN,NaN,NaN,109,201.5,443,415.5,375.5,313.5,475.5,586.5,471.5,229.5,108.5,NaN,NaN,NaN,NaN,NaN,278,940.5,761.5,658,582.5,1001.5,1265.5,1058.5,526.5,242.5,NaN,NaN,NaN,NaN,NaN,NaN,421.5,506,342,342.5,686,934.5,775,382,182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.5,293,296,639,916,771,379.5,192.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.5,852,1787.5,2117,1926.5,1279,629.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,621.5,1728,2166,1952.5,1271.5,620.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1468,1943,1804.5,1052.5,478.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1184.5,1042.5,544.5,276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203,111,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5
